city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
Sagay,Sagay,9.12,124.72,Philippines,PH,PHL,Camiguin,,12826,1608754014
Ban Krang,Ban Krang,16.746,100.275,Thailand,TH,THA,Phitsanulok,,12800,1764045308
Burgos,Burgos,17.3331,120.4944,Philippines,PH,PHL,Ilocos Sur,,12793,1608752427
Perez,Perez,14.18,121.93,Philippines,PH,PHL,Quezon,minor,12767,1608929976
Agdangan,Agdangan,13.8758,121.9122,Philippines,PH,PHL,Quezon,minor,12764,1608783470
Dhubaria,Dhubaria,24.0104,89.8404,Bangladesh,BD,BGD,Dhaka,,12760,1050353483
Ban Tat,Ban Tat,17.3081,102.7844,Thailand,TH,THA,Udon Thani,,12760,1764551392
Kaeng Khoi,Kaeng Khoi,14.5862,100.9976,Thailand,TH,THA,Saraburi,minor,12752,1764167813
Beaufort,Beaufort,5.3473,115.7455,Malaysia,MY,MYS,Sabah,,12742,1458309122
Ban Sop Tia,Ban Sop Tia,18.3895,98.678,Thailand,TH,THA,Chiang Mai,,12739,1764003065
Chaiyo,Chaiyo,14.6488,100.4788,Thailand,TH,THA,Ang Thong,minor,12710,1764400832
Imām Şāḩib,Imam Sahib,37.1844,68.9144,Afghanistan,AF,AFG,Kunduz,minor,12655,1004051505
Magsaysay,Magsaysay,10.87,121.05,Philippines,PH,PHL,Palawan,,12603,1608360033
Tagoloan,Tagoloan,8.1092,124.4392,Philippines,PH,PHL,Lanao del Sur,,12602,1608551661
Lamphun,Lamphun,18.5864,99.0119,Thailand,TH,THA,Lamphun,admin,12595,1764104264
Ban Tom Klang,Ban Tom Klang,19.199,99.8352,Thailand,TH,THA,Phayao,,12586,1764492879
San Vicente,San Vicente,14.1061,122.8733,Philippines,PH,PHL,Camarines Norte,,12579,1608940211
Maba,Maba,0.7,128.3,Indonesia,ID,IDN,Maluku Utara,minor,12560,1360800707
Rong Kwang,Rong Kwang,18.339,100.3174,Thailand,TH,THA,Phrae,minor,12553,1764929562
Calanasan,Calanasan,18.255,121.0436,Philippines,PH,PHL,Apayao,,12550,1608799917
Pajo,Pajo,-8.5167,120.3333,Indonesia,ID,IDN,Nusa Tenggara Timur,,12545,1360777434
Ban Laem,Ban Laem,13.2047,99.9796,Thailand,TH,THA,Phetchaburi,minor,12541,1764878982
Kantang,Kantang,7.4054,99.5156,Thailand,TH,THA,Trang,minor,12533,1764372106
Santo Niño,Santo Nino,11.9263,124.4492,Philippines,PH,PHL,Samar,,12519,1608284547
Pilar,Pilar,10.807,124.565,Philippines,PH,PHL,Cebu,,12506,1608112350
Bang Phlat,Bang Phlat,13.8247,100.4908,Thailand,TH,THA,Krung Thep Maha Nakhon,minor,12482,1764119231
Pidigan,Pidigan,17.57,120.59,Philippines,PH,PHL,Abra,,12475,1608879662
Ban Bang Non,Ban Bang Non,10.0178,98.656,Thailand,TH,THA,Ranong,,12466,1764844910
Kuhsān,Kuhsan,34.65,61.1667,Afghanistan,AF,AFG,Herāt,minor,12463,1004303723
Putussibau,Putussibau,0.8575,112.925,Indonesia,ID,IDN,Kalimantan Barat,minor,12459,1360803364
Bandipur,Bandipur,27.9381,84.4069,Nepal,NP,NPL,,,12450,1524589061
Hinundayan,Hinundayan,10.35,125.25,Philippines,PH,PHL,Southern Leyte,,12398,1608679493
Huai Yot,Huai Yot,7.7894,99.6347,Thailand,TH,THA,Trang,minor,12337,1764009966
Nong Khae,Nong Khae,14.3406,100.8673,Thailand,TH,THA,Saraburi,minor,12336,1764836619
Capul,Capul,12.423,124.182,Philippines,PH,PHL,Northern Samar,,12323,1608632874
Doi Lo,Doi Lo,18.4667,98.7833,Thailand,TH,THA,Chiang Mai,minor,12261,1764750189
Gandara West,Gandara West,5.9333,80.6,Sri Lanka,LK,LKA,Southern,,12254,1144177995
Ban Tap Tao,Ban Tap Tao,19.7154,100.2906,Thailand,TH,THA,Chiang Rai,,12252,1764322223
Lila,Lila,9.6,124.1,Philippines,PH,PHL,Bohol,,12240,1608056848
Ban Huai So Nuea,Ban Huai So Nuea,20.0536,100.2828,Thailand,TH,THA,Chiang Rai,,12239,1764115664
Currimao,Currimao,18.0203,120.4864,Philippines,PH,PHL,Ilocos Norte,,12215,1608940282
Anao,Anao,15.7304,120.6264,Philippines,PH,PHL,,,12208,1608758954
Josefina,Josefina,8.2144,123.5439,Philippines,PH,PHL,Zamboanga del Sur,,12205,1608897115
Na Wa,Na Wa,17.4897,104.1006,Thailand,TH,THA,Nakhon Phanom,minor,12160,1764746729
Ban Bo Luang,Ban Bo Luang,18.1505,98.3508,Thailand,TH,THA,Chiang Mai,,12143,1764468755
Ban Bang Sai,Ban Bang Sai,13.4005,100.9994,Thailand,TH,THA,Chon Buri,,12136,1764574957
Ban Noen Phoem,Ban Noen Phoem,17.1167,100.8667,Thailand,TH,THA,Phitsanulok,,12136,1764544563
Ishkāshim,Ishkashim,36.7092,71.5739,Afghanistan,AF,AFG,Badakhshān,,12120,1004691621
Ban Muang Ngam,Ban Muang Ngam,7.3508,100.4885,Thailand,TH,THA,Songkhla,,12084,1764397075
Ban Pae,Ban Pae,18.2108,98.6164,Thailand,TH,THA,Chiang Mai,,12050,1764427283
Ḩukūmatī Gīzāb,Hukumati Gizab,33.3813,66.2655,Afghanistan,AF,AFG,Dāykundī,,12000,1004394458
Padang,Padang,-0.95,100.3531,Indonesia,ID,IDN,Sumatera Barat,admin,12000,1360900986
Abdul Khel,Abdul Khel,32.3997,70.9136,Pakistan,PK,PAK,Khyber Pakhtunkhwa,,12000,1586746669
Saidpur,Saidpur,33.7421,73.0677,Pakistan,PK,PAK,Islamabad,,12000,1586603702
Wang Saphung,Wang Saphung,17.301,101.7685,Thailand,TH,THA,Loei,minor,11992,1764106072
Nueva Era,Nueva Era,17.92,120.67,Philippines,PH,PHL,Ilocos Norte,,11968,1608573219
Mariana,Mariana,14.6194,121.0347,Philippines,PH,PHL,Quezon,,11967,1608248744
Nong Bua,Nong Bua,15.8646,100.5858,Thailand,TH,THA,Nakhon Sawan,minor,11951,1764078338
Don Sak,Don Sak,9.3168,99.6918,Thailand,TH,THA,Surat Thani,minor,11934,1764466914
Fort Bonifacio,Fort Bonifacio,14.5311,121.0478,Philippines,PH,PHL,Makati,,11912,1608422255
Tabontabon,Tabontabon,11.03,124.97,Philippines,PH,PHL,Leyte,,11902,1608562896
Hattian Bala,Hattian Bala,34.1691,73.7432,Pakistan,PK,PAK,Azad Kashmir,,11880,1586168777
Ban Nong Kop,Ban Nong Kop,13.8178,99.9353,Thailand,TH,THA,Ratchaburi,,11877,1764673162
Ban,Ban,-8.2333,115.4833,Indonesia,ID,IDN,Bali,,11858,1360520678
Lapinig,Lapinig,12.315,125.302,Philippines,PH,PHL,Northern Samar,,11844,1608361312
Sonosari,Sonosari,-7.8014,110.3644,Indonesia,ID,IDN,Yogyakarta,,11807,1360754867
Kehen,Kehen,-8.5589,115.2869,Indonesia,ID,IDN,Bali,,11779,1360573405
Pragatinagar,Pragatinagar,27.6667,84.1833,Nepal,NP,NPL,,,11771,1524028516
Agcogon,Agcogon,12.07,121.93,Philippines,PH,PHL,Romblon,,11759,1608922039
Kuchinarai,Kuchinarai,16.541,104.05,Thailand,TH,THA,Kalasin,minor,11753,1764821226
Ban Phan Don,Ban Phan Don,17.1427,102.9726,Thailand,TH,THA,Udon Thani,,11739,1764073724
Mutia,Mutia,8.4176,123.4771,Philippines,PH,PHL,Zamboanga del Norte,,11726,1608508785
Carmen,Carmen,9.2289,126.0167,Philippines,PH,PHL,Surigao del Sur,,11720,1608605257
Lom Sak,Lom Sak,16.7798,101.2422,Thailand,TH,THA,Phetchabun,minor,11685,1764798281
Ban Mae Tuen,Ban Mae Tuen,18.01,98.8809,Thailand,TH,THA,Lamphun,,11617,1764530285
Tuktukan,Tuktukan,14.528,121.0718,Philippines,PH,PHL,Taguig,,11614,1608288559
Manabo,Manabo,17.43,120.7,Philippines,PH,PHL,Abra,,11611,1608286735
Phon,Phon,15.816,102.5998,Thailand,TH,THA,Khon Kaen,minor,11593,1764718749
Sablan,Sablan,16.4967,120.4875,Philippines,PH,PHL,Benguet,,11588,1608270967
Gainza,Gainza,13.6167,123.1414,Philippines,PH,PHL,Camarines Sur,,11584,1608497467
Ban Mae Kham Lang Wat,Ban Mae Kham Lang Wat,20.2225,99.8561,Thailand,TH,THA,Chiang Rai,,11569,1764260824
Den Chai,Den Chai,17.9837,100.0522,Thailand,TH,THA,Phrae,minor,11542,1764349674
Dolores,Dolores,17.65,120.71,Philippines,PH,PHL,Abra,,11512,1608270517
Sagada,Sagada,17.0842,120.9008,Philippines,PH,PHL,Mountain,,11510,1608945892
Ban Saeo,Ban Saeo,20.2158,100.225,Thailand,TH,THA,Chiang Rai,,11444,1764365143
Satuek,Satuek,15.297,103.2919,Thailand,TH,THA,Buri Ram,minor,11444,1764714909
Sevilla,Sevilla,9.7,124.05,Philippines,PH,PHL,Bohol,,11376,1608440527
Calatrava,Calatrava,12.6167,122.0708,Philippines,PH,PHL,Romblon,,11342,1608281259
Ban Bang Lamung,Ban Bang Lamung,13.047,100.9289,Thailand,TH,THA,Chon Buri,,11324,1764268034
Ban Yang Hom,Ban Yang Hom,19.9222,100.3056,Thailand,TH,THA,Chiang Rai,,11316,1764266179
Tudela,Tudela,10.636,124.47,Philippines,PH,PHL,Cebu,,11304,1608811039
Ban Kat,Ban Kat,18.1764,97.9339,Thailand,TH,THA,Mae Hong Son,,11283,1764182671
Biri,Biri,12.67,124.38,Philippines,PH,PHL,Northern Samar,,11274,1608743251
Lang Suan,Lang Suan,9.95,99.0667,Thailand,TH,THA,Chumphon,minor,11250,1764676997
Alburquerque,Alburquerque,9.6104,123.9549,Philippines,PH,PHL,Bohol,,11246,1608280390
Tentena,Tentena,-1.7822,120.6494,Indonesia,ID,IDN,Sulawesi Tengah,minor,11233,1360336165
Kaset Wisai,Kaset Wisai,15.6556,103.5836,Thailand,TH,THA,Roi Et,minor,11217,1764985093
Hambantota,Hambantota,6.1244,81.1253,Sri Lanka,LK,LKA,Southern,,11213,1144358863
Salaya,Salaya,13.802,100.3211,Thailand,TH,THA,Nakhon Pathom,minor,11180,1764189749
Padre Burgos,Padre Burgos,10.03,125.02,Philippines,PH,PHL,Southern Leyte,minor,11159,1608301402
Salcedo,Salcedo,17.1517,120.5361,Philippines,PH,PHL,Ilocos Sur,,11110,1608432119
Tha Chang,Tha Chang,9.2642,99.1922,Thailand,TH,THA,Surat Thani,minor,11108,1764489461
Firoza,Firoza,28.75,70.8167,Pakistan,PK,PAK,Punjab,,11107,1586662384
Bang Ban,Bang Ban,14.3739,100.4853,Thailand,TH,THA,Phra Nakhon Si Ayutthaya,minor,11092,1764275286
Ban Wang Daeng,Ban Wang Daeng,17.479,100.1247,Thailand,TH,THA,Uttaradit,,11091,1764486186
Si Wilai,Si Wilai,18.1819,103.7479,Thailand,TH,THA,Bueng Kan,minor,11090,1764803853
Bagamanoc,Bagamanoc,13.9408,124.2888,Philippines,PH,PHL,Catanduanes,,11086,1608272701
Phanat Nikhom,Phanat Nikhom,13.4458,101.1844,Thailand,TH,THA,Chon Buri,minor,11032,1764762615
Balingoan,Balingoan,9,124.85,Philippines,PH,PHL,Misamis Oriental,,11020,1608600721
Abasingammedda,Abasingammedda,7.3147,80.666,Sri Lanka,LK,LKA,Central,,11000,1144237899
Fao Rai,Fao Rai,18.0179,103.3039,Thailand,TH,THA,Nong Khai,minor,10978,1764038877
Rosario,Rosario,12.52,124.42,Philippines,PH,PHL,Northern Samar,,10949,1608007576
Tibubeneng,Tibubeneng,-8.6469,115.1503,Indonesia,ID,IDN,Bali,,10919,1360364927
Mae Wang,Mae Wang,18.6567,98.6816,Thailand,TH,THA,Chiang Mai,minor,10879,1764671792
Phrai Bueng,Phrai Bueng,14.7483,104.3626,Thailand,TH,THA,Si Sa Ket,minor,10864,1764845950
Phibun Mangsahan,Phibun Mangsahan,15.2447,105.2291,Thailand,TH,THA,Ubon Ratchathani,minor,10842,1764591980
Khlung,Khlung,12.4547,102.2214,Thailand,TH,THA,Chanthaburi,minor,10835,1764654331
Pua,Pua,19.175,100.9162,Thailand,TH,THA,Nan,minor,10831,1764017430
Panaon,Panaon,8.3667,123.8333,Philippines,PH,PHL,Misamis Occidental,,10797,1608096447
Tamiang Layang,Tamiang Layang,-2.116,115.1691,Indonesia,ID,IDN,Kalimantan Tengah,minor,10780,1360507252
Ban Bang Yai,Ban Bang Yai,13.8409,100.3708,Thailand,TH,THA,Nonthaburi,,10767,1764949681
Suyo,Suyo,16.9839,120.5139,Philippines,PH,PHL,Ilocos Sur,,10766,1608201191
Burgos,Burgos,18.5114,120.6444,Philippines,PH,PHL,Ilocos Norte,,10759,1608640535
Doi Saket,Doi Saket,18.8667,99.1333,Thailand,TH,THA,Chiang Mai,minor,10750,1764197318
Wang Sombun,Wang Sombun,13.3618,102.1911,Thailand,TH,THA,Sa Kaeo,minor,10747,1764786290
Sam Ko,Sam Ko,14.6074,100.2186,Thailand,TH,THA,Ang Thong,minor,10696,1764322082
San Juan,San Juan,17.68,120.73,Philippines,PH,PHL,Abra,,10688,1608664813
Urgūn,Urgun,32.9006,69.1569,Afghanistan,AF,AFG,Paktīkā,minor,10665,1004285541
Dinagat,Dinagat,9.9561,125.5933,Philippines,PH,PHL,Dinagat Islands,,10621,1608566761
Miro Khan,Miro Khan,27.7597,68.0917,Pakistan,PK,PAK,Sindh,,10590,1586812945
Pasil,Pasil,17.3894,121.1597,Philippines,PH,PHL,Kalinga,,10577,1608891863
Ban Ko,Ban Ko,13.6405,100.04,Thailand,TH,THA,Ratchaburi,,10561,1764504275
Don Galo,Don Galo,14.5072,120.9844,Philippines,PH,PHL,Parañaque,,10550,1608536522
San Ricardo,San Ricardo,9.92,125.28,Philippines,PH,PHL,Southern Leyte,,10500,1608184956
Ban Thung Khao Phuang,Ban Thung Khao Phuang,19.5483,98.9538,Thailand,TH,THA,Chiang Mai,,10500,1764832106
Ban Lueak,Ban Lueak,13.7062,99.873,Thailand,TH,THA,Ratchaburi,,10480,1764013692
Phai Sali,Phai Sali,15.6,100.6494,Thailand,TH,THA,Nakhon Sawan,minor,10450,1764690719
Libānggaon,Libanggaon,28.3,82.6333,Nepal,NP,NPL,Lumbinī,,10417,1524465146
Trat,Trat,12.2417,102.5125,Thailand,TH,THA,Trat,admin,10413,1764126822
Prakhon Chai,Prakhon Chai,14.6107,103.0792,Thailand,TH,THA,Buri Ram,minor,10404,1764447694
Ban Ueam,Ban Ueam,18.4246,99.4434,Thailand,TH,THA,Lampang,,10401,1764673656
Faradābād,Faradabad,23.7445,90.8772,Bangladesh,BD,BGD,Chattogram,,10381,1050280343
Ban Non Sombun,Ban Non Sombun,18.2983,103.6528,Thailand,TH,THA,Bueng Kan,,10376,1764177972
Pilar,Pilar,9.8639,126.1008,Philippines,PH,PHL,Surigao del Norte,,10374,1608555528
Kelandis,Kelandis,-8.6595,115.227,Indonesia,ID,IDN,Bali,,10353,1360695846
Natonin,Natonin,17.1089,121.2797,Philippines,PH,PHL,Mountain,,10339,1608385034
Ban Dan Na Kham,Ban Dan Na Kham,17.7167,100.1333,Thailand,TH,THA,Uttaradit,,10329,1764004017
Ban Wisit,Ban Wisit,18.348,103.6308,Thailand,TH,THA,Bueng Kan,,10278,1764349189
Kut Chap,Kut Chap,17.4257,102.5669,Thailand,TH,THA,Udon Thani,minor,10259,1764618058
Phon Charoen,Phon Charoen,18.0258,103.7094,Thailand,TH,THA,Bueng Kan,minor,10254,1764018147
Bueng Khong Long,Bueng Khong Long,17.9667,104.045,Thailand,TH,THA,Bueng Kan,minor,10245,1764051727
Galimuyod,Galimuyod,17.18,120.47,Philippines,PH,PHL,Ilocos Sur,,10244,1608931989
Tha Muang,Tha Muang,13.9612,99.6412,Thailand,TH,THA,Kanchanaburi,minor,10219,1764391380
Pintuyan,Pintuyan,9.95,125.25,Philippines,PH,PHL,Southern Leyte,,10202,1608530375
Phra Pradaeng,Phra Pradaeng,13.6592,100.5331,Thailand,TH,THA,Samut Prakan,minor,10190,1764849819
Balangkayan,Balangkayan,11.4728,125.5108,Philippines,PH,PHL,Eastern Samar,,10185,1608965885
Kranuan,Kranuan,16.7067,103.0788,Thailand,TH,THA,Khon Kaen,minor,10169,1764256426
Ban Bong Tai,Ban Bong Tai,17.408,103.2932,Thailand,TH,THA,Sakon Nakhon,,10168,1764226625
Ban Bang Toei,Ban Bang Toei,14.0737,100.5079,Thailand,TH,THA,Pathum Thani,,10164,1764390237
Pilar,Pilar,17.42,120.6,Philippines,PH,PHL,Abra,,10146,1608856140
Gakuch,Gakuch,36.1736,73.7667,Pakistan,PK,PAK,Gilgit-Baltistan,minor,10142,1586006258
Ban Pa Hung,Ban Pa Hung,19.5672,99.7013,Thailand,TH,THA,Chiang Rai,,10138,1764832108
Plaridel,Plaridel,13.9511,122.0203,Philippines,PH,PHL,Quezon,,10129,1608849599
Monaragala,Monaragala,6.8714,81.3487,Sri Lanka,LK,LKA,Uva,,10123,1144735194
Corcuera,Corcuera,12.8,122.05,Philippines,PH,PHL,Romblon,,10112,1608239865
Nong Ki,Nong Ki,14.6868,102.538,Thailand,TH,THA,Buri Ram,minor,10089,1764002755
Ban Bu Sung,Ban Bu Sung,14.9613,104.2095,Thailand,TH,THA,Si Sa Ket,,10063,1764702503
Sung Noen,Sung Noen,14.8992,101.8208,Thailand,TH,THA,Nakhon Ratchasima,minor,10061,1764245412
Manahari,Manahari,27.55,84.79,Nepal,NP,NPL,,,10013,1524017214
Haider Khel,Haider Khel,32.9449,70.296,Pakistan,PK,PAK,Khyber Pakhtunkhwa,,10001,1586028141
Tujg,Tujg,32.0686,61.8058,Afghanistan,AF,AFG,Farāh,,10000,1004622853
Fatikchari,Fatikchari,22.6877,91.7812,Bangladesh,BD,BGD,Chattogram,,10000,1050662697
Haria,Haria,-3.5833,128.6167,Indonesia,ID,IDN,Maluku,,10000,1360043988
Padang Besar,Padang Besar,6.6623,100.3142,Malaysia,MY,MYS,Perlis,,10000,1458304939
Surmon Chogga Grong,Surmon Chogga Grong,35.1518,76.4454,Pakistan,PK,PAK,Gilgit-Baltistan,,10000,1586445471
Basla,Basla,33.3833,73.3167,Pakistan,PK,PAK,Punjab,,10000,1586287583
Bunji,Bunji,35.6422,74.6336,Pakistan,PK,PAK,Gilgit-Baltistan,,10000,1586909748
Ghota Fatehgarh,Ghota Fatehgarh,32.09,74.78,Pakistan,PK,PAK,Punjab,,10000,1586256175
Makale,Makale,-3.1,119.85,Indonesia,ID,IDN,Sulawesi Selatan,minor,9960,1360576738
Ban Ngao,Ban Ngao,19.6736,100.2583,Thailand,TH,THA,Chiang Rai,,9943,1764076569
Kamalasai,Kamalasai,16.3384,103.5756,Thailand,TH,THA,Kalasin,minor,9942,1764734520
Hingyon,Hingyon,16.8522,121.0989,Philippines,PH,PHL,Ifugao,,9930,1608866748
Karimunjawa,Karimunjawa,-5.8192,110.459,Indonesia,ID,IDN,Jawa Tengah,,9926,1360892611
Ban Pong Yaeng Nai,Ban Pong Yaeng Nai,18.8833,98.8167,Thailand,TH,THA,Chiang Mai,,9922,1764702190
San Isidro,San Isidro,9.8,124.3,Philippines,PH,PHL,Bohol,,9909,1608028784
Phak Hai,Phak Hai,14.4574,100.3699,Thailand,TH,THA,Phra Nakhon Si Ayutthaya,minor,9905,1764882344
Latifpur,Latifpur,22.4067,91.7464,Bangladesh,BD,BGD,Chattogram,,9901,1050917791
Panjāb,Panjab,34.3833,67.0167,Afghanistan,AF,AFG,Bāmyān,minor,9900,1004837341
Ban Pha Bong,Ban Pha Bong,19.2266,97.9707,Thailand,TH,THA,Mae Hong Son,,9874,1764208458
Sarkeghāṭ,Sarkeghat,29.7833,81.9333,Nepal,NP,NPL,Karṇālī,,9868,1524035735
Geylegphug,Geylegphug,26.8706,90.4856,Bhutan,BT,BTN,Sarpang,,9858,1064875901
Tha Mai,Tha Mai,12.6214,102.0048,Thailand,TH,THA,Chanthaburi,minor,9843,1764588619
Nong Wua So,Nong Wua So,17.1626,102.5727,Thailand,TH,THA,Udon Thani,minor,9816,1764122140
Ban Mae Sam Laep,Ban Mae Sam Laep,17.975,97.7392,Thailand,TH,THA,Mae Hong Son,,9802,1764091055
Mae O,Mae O,19.65,99.8333,Thailand,TH,THA,Chiang Rai,,9799,1764995328
Sugbongkogon,Sugbongkogon,8.95,124.78,Philippines,PH,PHL,Misamis Oriental,,9764,1608060841
Ban Mae Chedi,Ban Mae Chedi,19.1833,99.5167,Thailand,TH,THA,Chiang Rai,,9742,1764605248
Non Sung,Non Sung,15.1801,102.2569,Thailand,TH,THA,Nakhon Ratchasima,minor,9730,1764677081
Chiang Klang,Chiang Klang,19.2938,100.8617,Thailand,TH,THA,Nan,minor,9721,1764084763
Panganiban,Panganiban,13.9,124.3,Philippines,PH,PHL,Catanduanes,,9713,1608983202
Haraiyā,Haraiya,27.09,85.09,Nepal,NP,NPL,,,9710,1524137444
Loreto,Loreto,10.3586,125.5816,Philippines,PH,PHL,Dinagat Islands,,9690,1608087453
Ban Bueng Kok,Ban Bueng Kok,16.6833,100.0333,Thailand,TH,THA,Phitsanulok,,9688,1764708028
Amritpur,Amritpur,28.1196,81.5965,Nepal,NP,NPL,,,9680,1524026946
Thap Khlo,Thap Khlo,16.16,100.5966,Thailand,TH,THA,Phichit,minor,9676,1764391912
Ban Kang,Ban Kang,18.5444,98.8889,Thailand,TH,THA,Chiang Mai,,9676,1764006978
Ban Dong Mada,Ban Dong Mada,19.7237,99.7153,Thailand,TH,THA,Chiang Rai,,9642,1764346183
Ban Lao Yao,Ban Lao Yao,18.3667,98.7833,Thailand,TH,THA,Lamphun,,9641,1764997700
Sabangan,Sabangan,17.0044,120.9233,Philippines,PH,PHL,Mountain,,9621,1608583625
Ban Nam Dip Luang,Ban Nam Dip Luang,18.45,98.8333,Thailand,TH,THA,Lamphun,,9592,1764671694
Wiang Sa,Wiang Sa,8.6358,99.3666,Thailand,TH,THA,Surat Thani,minor,9587,1764748345
Photharam,Photharam,13.6923,99.8497,Thailand,TH,THA,Ratchaburi,minor,9575,1764429218
Ban Wiang Ka Long,Ban Wiang Ka Long,19.2332,99.5165,Thailand,TH,THA,Chiang Rai,,9572,1764433764
Mae Rim,Mae Rim,18.9106,98.948,Thailand,TH,THA,Chiang Mai,minor,9567,1764340535
Phangnga,Phangnga,8.4644,98.5317,Thailand,TH,THA,Phangnga,admin,9559,1764855952
Māmā Khēl,Mama Khel,34.25,70.01,Afghanistan,AF,AFG,Nangarhār,minor,9536,1004178793
Ban Phan Chali,Ban Phan Chali,16.63,100.48,Thailand,TH,THA,Phitsanulok,,9533,1764623789
Basco,Basco,20.45,121.97,Philippines,PH,PHL,Batanes,admin,9517,1608620601
Ban Nong Tong,Ban Nong Tong,18.6115,98.9466,Thailand,TH,THA,Chiang Mai,,9512,1764899658
Kanchanadit,Kanchanadit,9.1661,99.4701,Thailand,TH,THA,Surat Thani,minor,9492,1764472524
Deh-e Shū,Deh-e Shu,30.4344,63.3183,Afghanistan,AF,AFG,Helmand,,9482,1004870289
Corella,Corella,9.68,123.92,Philippines,PH,PHL,Bohol,minor,9479,1608691384
Ban Krot,Ban Krot,14.3009,100.6002,Thailand,TH,THA,Phra Nakhon Si Ayutthaya,,9471,1764143463
Ban Sathan,Ban Sathan,18.2667,100.7167,Thailand,TH,THA,Nan,,9453,1764353853
Jantho,Jantho,5.3,95.6333,Indonesia,ID,IDN,Aceh,,9440,1360164924
Ban Bang Phlap,Ban Bang Phlap,13.9385,100.4528,Thailand,TH,THA,Nonthaburi,,9434,1764411697
Ban San Pong,Ban San Pong,18.9424,98.9439,Thailand,TH,THA,Chiang Mai,,9425,1764920268
Santa Monica,Santa Monica,10.02,126.038,Philippines,PH,PHL,Surigao del Norte,,9423,1608035680
Tha Maka,Tha Maka,13.8865,99.801,Thailand,TH,THA,Kanchanaburi,minor,9411,1764775732
Ban Khi Lek,Ban Khi Lek,19.0625,98.9396,Thailand,TH,THA,Chiang Mai,,9334,1764319884
Samdrup Jongkhar,Samdrup Jongkhar,26.8,91.505,Bhutan,BT,BTN,Samdrup Jongkhar,admin,9325,1064656050
Concepcion,Concepcion,8.4167,123.6,Philippines,PH,PHL,Misamis Occidental,,9324,1608761536
Lubuagan,Lubuagan,17.35,121.18,Philippines,PH,PHL,Kalinga,,9323,1608300636
Bang Khla,Bang Khla,13.7214,101.2081,Thailand,TH,THA,Chachoengsao,minor,9311,1764157593
Quirino,Quirino,17.1383,120.6764,Philippines,PH,PHL,Ilocos Sur,,9306,1608682755
Ban Bo Phlap,Ban Bo Phlap,13.8366,100.0746,Thailand,TH,THA,Nakhon Pathom,,9281,1764002485
Nakhon Thai,Nakhon Thai,17.1006,100.8374,Thailand,TH,THA,Phitsanulok,minor,9278,1764255388
Almagro,Almagro,11.9108,124.2852,Philippines,PH,PHL,Samar,,9273,1608267193
Ban Son Loi,Ban Son Loi,13.9122,100.42,Thailand,TH,THA,Nonthaburi,,9245,1764617566
Nong Kung Si,Nong Kung Si,16.6559,103.2972,Thailand,TH,THA,Kalasin,minor,9213,1764488443
Pong Nam Ron,Pong Nam Ron,12.9057,102.2622,Thailand,TH,THA,Chanthaburi,minor,9210,1764739470
Ban Kham Pom,Ban Kham Pom,15.9671,105.1729,Thailand,TH,THA,Ubon Ratchathani,,9209,1764689114
Ban Chang Phuak,Ban Chang Phuak,18.8032,98.9811,Thailand,TH,THA,Chiang Mai,,9191,1764077139
Suwannaphum,Suwannaphum,15.6035,103.8021,Thailand,TH,THA,Roi Et,minor,9183,1764109943
Ban Wat Chan,Ban Wat Chan,16.8033,100.2351,Thailand,TH,THA,Phitsanulok,,9171,1764351898
Ban Yaeng,Ban Yaeng,16.8833,100.8,Thailand,TH,THA,Phitsanulok,,9170,1764144794
Ban Wang Krachae,Ban Wang Krachae,14.2333,98.8667,Thailand,TH,THA,Kanchanaburi,,9134,1764682800
Jandola,Jandola,32.3317,70.1228,Pakistan,PK,PAK,Khyber Pakhtunkhwa,,9126,1586550143
Ban Tha Phra,Ban Tha Phra,16.348,102.7983,Thailand,TH,THA,Khon Kaen,,9075,1764897483
Jumlā,Jumla,29.25,82.2167,Nepal,NP,NPL,,,9073,1524473131
Ban Ngio Ngam,Ban Ngio Ngam,17.6671,100.1754,Thailand,TH,THA,Uttaradit,,9040,1764014160
Ban Wang Pradu,Ban Wang Pradu,16.76,100.35,Thailand,TH,THA,Phitsanulok,,9016,1764001245
Akat Amnuai,Akat Amnuai,17.5964,103.9816,Thailand,TH,THA,Sakon Nakhon,minor,9013,1764592273
Kaeng Khro,Kaeng Khro,16.1086,102.2581,Thailand,TH,THA,Chaiyaphum,minor,9012,1764376495
Burgos,Burgos,16.525,120.4583,Philippines,PH,PHL,La Union,,9006,1608508445
Tha Luang,Tha Luang,15.0712,101.098,Thailand,TH,THA,Lop Buri,minor,9003,1764595647
Kosum Phisai,Kosum Phisai,16.2486,103.0674,Thailand,TH,THA,Maha Sarakham,minor,8984,1764287207
Bayabas,Bayabas,8.9678,126.2817,Philippines,PH,PHL,Surigao del Sur,,8979,1608996722
Thung Sai,Thung Sai,16.3149,99.8327,Thailand,TH,THA,Kamphaeng Phet,minor,8971,1764018177
Wangdue Phodrang,Wangdue Phodrang,27.4833,89.9,Bhutan,BT,BTN,Wangdue Phodrang,admin,8954,1064353953
Ban Nikhom Phatthana,Ban Nikhom Phatthana,16.7242,99.9697,Thailand,TH,THA,Phitsanulok,,8936,1764788584
Thap Than,Thap Than,15.4606,99.8917,Thailand,TH,THA,Uthai Thani,minor,8931,1764003260
Sai Ngam,Sai Ngam,16.4669,99.8902,Thailand,TH,THA,Kamphaeng Phet,minor,8918,1764631031
